_id	data	hora	natureza_acidente	situacao	bairro	endereco	numero	detalhe_endereco_acidente	complemento	endereco_cruzamento	numero_cruzamento	referencia_cruzamento	bairro_cruzamento	tipo	descricao	auto	moto	ciclom	ciclista	pedestre	onibus	caminhao	viatura	outros	vitimas	vitimasfatais
7799	2016-09-21T00:00:00	10:19:00	SEM VÍTIMA	FINALIZADA	CASA AMARELA	AV NORTE	XX	""	SENTIDO SUBURBIO EM FRENTE AO DESKONTÃO	AV NORTE	XX	SENTIDO SUBURBIO EM FRENTE AO DESKONTÃO	CASA AMARELA	COLISÃO	COLISÃO SEM VITIMAS	1						1			0	
7800	2016-09-21T00:00:00	10:25:00	SEM VÍTIMA	FINALIZADA	ILHA DO LEITE	RUA GENERAL JOAQUIM INACIO	XX	""	EM FRENTE AO RESTAURANTE STILLUS	RUA GENERAL JOAQUIM INACIO	XX	EM FRENTE AO RESTAURANTE STILLUS	ILHA DO LEITE	COLISÃO	COLISÃO SEM VITIMAS	2									0	
7801	2016-09-21T00:00:00	10:28:00	COM VÍTIMA	FINALIZADA	PINA	AV ANTONIO DE GOES	S/N	""	PONTE DO PINA	AV ANTONIO DE GOES	S/N	PONTE DO PINA	PINA	COLISÃO	COLISÃO ENTRE ÔNIBUS E MOTOCICLETA COM VÍTIMA NO AGUARDO DE ATENDIMENTO		1				1				1	
7802	2016-09-21T00:00:00	11:15:00	SEM VÍTIMA	CANCELADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	XX	""	EM FRENTE AO COLEGIO AMERICANO BATISTA SENTIDO OLINDA	AV GOVERNADOR AGAMENON MAGALHAES	XX	EM FRENTE AO COLEGIO AMERICANO BATISTA SENTIDO OLINDA	DERBY	COLISÃO	COLISÃO SEM VITIMAS	1	1								0	
7803	2016-09-21T00:00:00	12:05:00	SEM VÍTIMA	FINALIZADA	AREIAS	RUA GENERAL FRANCISCO FIGUEIROA	164	""	TERMINAL DA VILA CARDEAL E SILVA	RUA GENERAL FRANCISCO FIGUEIROA	164	TERMINAL DA VILA CARDEAL E SILVA	AREIAS	COLISÃO	AUTO E CAMINHAO	1						1			0	
7804	2016-09-21T00:00:00	13:09:00	SEM VÍTIMA	FINALIZADA	ESTÂNCIA	RUA ROCHA POMBO	""	""	E/F DA ESTAÇO SANTA LUZIA	RUA ROCHA POMBO	0	E/F DA ESTAÇO SANTA LUZIA	ESTÂNCIA	COLISÃO	COLISAO DE ONIBUS E AUTO S/V	1						1			0	
7805	2016-09-21T00:00:00	14:00:00	SEM VÍTIMA	CANCELADA	ILHA DO LEITE	AV GOVERNADOR AGAMENON MAGALHAES	""	""	E/F DO HOSPITAL PORTUGUES PISTA LOCAL	AV GOVERNADOR AGAMENON MAGALHAES	0	E/F DO HOSPITAL PORTUGUES PISTA LOCAL	ILHA DO LEITE	COLISÃO	COLISAO DE DOIS AUTOS S/V	1						1			0	
7806	2016-09-21T00:00:00	14:13:00	SEM VÍTIMA	FINALIZADA	CASA AMARELA	EST DO ARRAIAL	""	""	EM FRENTE AO SÍTIO DA TRINDADE	EST DO ARRAIAL	0	EM FRENTE AO SÍTIO DA TRINDADE	CASA AMARELA	COLISÃO	AUTO E DUAS MOTOCICLETAS	1	2								0	
7807	2016-09-21T00:00:00	14:17:00	SEM VÍTIMA	FINALIZADA	CAXANGÁ	AV CAXANGA	1753	""	E/F DA CENTRO CAR S/T CID	AV CAXANGA	1753	E/F DA CENTRO CAR S/T CID	CAXANGÁ	COLISÃO	COLISAO DE DOIS AUTOS S/V	2									0	
7808	2016-09-21T00:00:00	14:36:00	SEM VÍTIMA	CANCELADA	CAMPO GRANDE	EST DE BELEM	1164	""	COLEGIO JESUS CRUCIFICADO	EST DE BELEM	1164	COLEGIO JESUS CRUCIFICADO	CAMPO GRANDE	COLISÃO	COLISAO ENTRE AUTOS	2									0	
7809	2016-09-21T00:00:00	14:45:00	COM VÍTIMA	FINALIZADA	ILHA DO RETIRO	RUA TABAIARES	1700	""	AO LADO DA NISSAN	RUA TABAIARES	1700	AO LADO DA NISSAN	ILHA DO RETIRO	COLISÃO	COLISAO ENTRE AUTO E MOTO	1	1								1	
7810	2016-09-21T00:00:00	15:18:00	SEM VÍTIMA	FINALIZADA	TORRÕES	RUA WASHINGTON DUARTE ESPINDOLA	""	""	COLEGIO PINTOR LAURO VILARES / CURVA DO S	RUA WASHINGTON DUARTE ESPINDOLA	0	COLEGIO PINTOR LAURO VILARES / CURVA DO S	TORRÕES	COLISÃO	ENTRE UM ONIBUS UM AUTO ( RODA DE FOGO )	1					1				0	
7811	2016-09-21T00:00:00	15:24:00	SEM VÍTIMA	FINALIZADA	BOA VISTA	AV CONDE DA BOA VISTA	""	""	E/F DO SHOPPING BOA VISTA	AV CONDE DA BOA VISTA	0	E/F DO SHOPPING BOA VISTA	BOA VISTA	COLISÃO	COLISAO DE ONIBUS E AUTOS S/V	1					1				0	
7812	2016-09-21T00:00:00	15:39:00	SEM VÍTIMA	FINALIZADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	""	""	NA MEDICAL	AV GOVERNADOR AGAMENON MAGALHAES	0	NA MEDICAL	DERBY	COLISÃO	ENTRE DOIS AUTOS	2									0	
7813	2016-09-21T00:00:00	15:44:00	COM VÍTIMA	CANCELADA	IMBIRIBEIRA	AV MARECHAL MASCARENHAS DE MORAES	""	""	APOS O AEROPORTO NA ENTRADA DO JORDAO	AV MARECHAL MASCARENHAS DE MORAES	0	APOS O AEROPORTO NA ENTRADA DO JORDAO	IMBIRIBEIRA	COLISÃO	COLISAO ONIBUS E MOTO COM UMA VITIMA		1				1				1	
7814	2016-09-21T00:00:00	16:15:00	SEM VÍTIMA	CANCELADA	APIPUCOS	RUA DOIS IRMAOS	""	""	E/F AO HOTEL SENZALA	RUA DOIS IRMAOS	0	E/F AO HOTEL SENZALA	APIPUCOS	COLISÃO	COLISAO ENTRE AUTO E CAMINHAO	1						1			0	
7815	2016-09-21T00:00:00	16:54:00	SEM VÍTIMA	FINALIZADA	ILHA DO LEITE	AV LINS PETIT	""	""	NA PRAÇA CHORA MENINO PROX DA UNIMED	AV LINS PETIT	0	NA PRAÇA CHORA MENINO PROX DA UNIMED	ILHA DO LEITE	COLISÃO	""	2									0	
7816	2016-09-21T00:00:00	18:11:00	SEM VÍTIMA	FINALIZADA	ESPINHEIRO	AV GOVERNADOR AGAMENON MAGALHAES	""	""	EM FRENTE A UPE, SENTIDO BOA VIAGEM, SEMAFORO 108	AV GOVERNADOR AGAMENON MAGALHAES	0	EM FRENTE A UPE, SENTIDO BOA VIAGEM, SEMAFORO 108	ESPINHEIRO	COLISÃO	COLISAO ENTRE DOIS AUTOS	1						1			0	
7817	2016-09-21T00:00:00	18:34:00	SEM VÍTIMA	FINALIZADA	ILHA DO RETIRO	RUA JOSE MUCIO MONTEIRO	""	""	NA RUA DO COLEGIO BJ	RUA JOSE MUCIO MONTEIRO	0	NA RUA DO COLEGIO BJ	ILHA DO RETIRO	COLISÃO	COLISAO ENTRE AUTO E ONIBUS	1					1				0	
7818	2016-09-21T00:00:00	19:32:00	SEM VÍTIMA	CANCELADA	BOA VIAGEM	AV ENGENHEIRO DOMINGOS FERREIRA	2050	""	PROX. AO LAÇA BURGUER, EM FRENTE A DROGARIA SÃP PAULO, SENTIDO PIEDADE	AV ENGENHEIRO DOMINGOS FERREIRA	2050	PROX. AO LAÇA BURGUER, EM FRENTE A DROGARIA SÃP PAULO, SENTIDO PIEDADE	BOA VIAGEM	ENGAVETAMENTO	ENTRE TRES AUTOS	3									0	
7819	2016-09-21T00:00:00	19:34:00	SEM VÍTIMA	FINALIZADA	VÁRZEA	AV AFONSO OLINDENSE	""	""	ESQUINA COM A RODRIGUES FERREIRA SENTIDO CAXANGA	AV AFONSO OLINDENSE	0	ESQUINA COM A RODRIGUES FERREIRA SENTIDO CAXANGA	VÁRZEA	COLISÃO	AUTO E ONIBUS	1					1				0	
7820	2016-09-21T00:00:00	21:47:00	SEM VÍTIMA	FINALIZADA	VASCO DA GAMA	RUA VASCO DA GAMA	1158	""	ANTES DA DELEGACIA DO VASCO DEPOIS DO TREZE	RUA VASCO DA GAMA	1158	ANTES DA DELEGACIA DO VASCO DEPOIS DO TREZE	VASCO DA GAMA	COLISÃO	AUTO E SHINERAY	1		1							0	
7821	2016-09-21T00:00:00	22:14:00	COM VÍTIMA	CANCELADA	AREIAS	RUA IPOJUCA	""	""	EM FRENTE A ESCOLA MUNICIPAL DE AREIS	RUA IPOJUCA	0	EM FRENTE A ESCOLA MUNICIPAL DE AREIS	AREIAS	CHOQUE	VEICULO CHOCOU-SE, CONTRA UM POSTE	1									2	
7822	2016-09-21T00:00:00	22:49:00	SEM VÍTIMA	FINALIZADA	TORRE	RUA AFONSO CELSO	413	""	PRACA MELVINS JONES	RUA AFONSO CELSO	413	PRACA MELVINS JONES	TORRE	COLISÃO	COLISAO ENTRE AUTOS	2									0	
7823	2016-09-21T00:00:00	23:09:00	SEM VÍTIMA	FINALIZADA	SANTO AMARO	RUA DA AURORA	""	""	CRUZ COM PRINCESA ISABEL	RUA DA AURORA	0	CRUZ COM PRINCESA ISABEL	SANTO AMARO	COLISÃO	COLISAO ENTRE MOTOS		2								0	
7824	2016-09-21T00:00:00	23:37:00	SEM VÍTIMA	FINALIZADA	PINA	AV ANTONIO DE GOES	773	""	POSTO PETROBRAS	AV ANTONIO DE GOES	773	POSTO PETROBRAS	PINA	COLISÃO	COLISAO ENTRE AUTO E MOTO	1	1								0	
7825	2016-09-22T00:00:00	05:30:00	SEM VÍTIMA	FINALIZADA	VÁRZEA	RUA ESTEVAO DE SA	""	""	RUA DA FIAT ITALIANA // PRÓXIMO AO GOLF CLUB CAXANGÁ	RUA ESTEVAO DE SA	0	RUA DA FIAT ITALIANA // PRÓXIMO AO GOLF CLUB CAXANGÁ	VÁRZEA	CHOQUE	CONDUTOR PERDEU O CONTROLE AO TENTAR A FAZER UMA MANOBRA								1		0	
7826	2016-09-22T00:00:00	06:23:00	SEM VÍTIMA	FINALIZADA	BOA VISTA	RUA DA UNIAO	""	""	EM FRENTE DA ASSEBLEIA LEGISLATIVA	RUA DA UNIAO	0	EM FRENTE DA ASSEBLEIA LEGISLATIVA	BOA VISTA	COLISÃO	COL.S/V.SET SANTO AMARO	2									0	
7827	2016-09-22T00:00:00	07:45:00	SEM VÍTIMA	FINALIZADA	CAXANGÁ	AV CAXANGA	2414	""	E/F A PARADA BRT PARQUE DO CORDEIRO - SENT SUB	AV CAXANGA	2414	E/F A PARADA BRT PARQUE DO CORDEIRO - SENT SUB	CAXANGÁ	COLISÃO	COLISAO ENTRE AUTOS	2									0	
7828	2016-09-22T00:00:00	08:22:00	SEM VÍTIMA	CANCELADA	AFOGADOS	RUA QUITERIO INACIO DE MELLO	234	""	EM FRENTE DA OFICINA RECIFE	RUA QUITERIO INACIO DE MELLO	234	EM FRENTE DA OFICINA RECIFE	AFOGADOS	COLISÃO	COL.S/V	2									0	
7829	2016-09-22T00:00:00	08:31:00	SEM VÍTIMA	FINALIZADA	IPSEP	VIADUTO TANCREDO NEVES	S/N	""	SENTIDO AV RECIFE NA SUBIDA DO VIADUTO TANCREDO NEVES	VIADUTO TANCREDO NEVES	S/N	SENTIDO AV RECIFE NA SUBIDA DO VIADUTO TANCREDO NEVES	IPSEP	COLISÃO	COLISÃO SEM VITIMAS	1	1								0	
7830	2016-09-22T00:00:00	09:02:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA ERNESTO DE PAULA SANTOS	75	""	E/F AO EDF. VIANA DO CASTELO	RUA ERNESTO DE PAULA SANTOS	75	E/F AO EDF. VIANA DO CASTELO	BOA VIAGEM	COLISÃO	SEM VÍTIMAS	2									0	
7831	2016-09-22T00:00:00	09:57:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA BALTAZAR PASSOS	S/N	""	CRUZ COM A SA E SOUZA EM FRENTE A CULTURA INGLESA	RUA BALTAZAR PASSOS	S/N	CRUZ COM A SA E SOUZA EM FRENTE A CULTURA INGLESA	BOA VIAGEM	COLISÃO	COLISÃO SEM VITIMAS	1						1			0	
7832	2016-09-22T00:00:00	10:23:00	SEM VÍTIMA	CANCELADA	AFOGADOS	RUA IMPERIAL	""	""	PX DO SEMAFORO 511	RUA IMPERIAL	0	PX DO SEMAFORO 511	AFOGADOS	COLISÃO	COL.S/V SET.JOANA BEZERRA	1						1			0	
7833	2016-09-22T00:00:00	10:39:00	SEM VÍTIMA	FINALIZADA	SANTO AMARO	RUA COELHO LEITE	""	""	E/F A CTTU	RUA COELHO LEITE	0	E/F A CTTU	SANTO AMARO	COLISÃO	SEM VÍTIMAS	3									0	
7834	2016-09-22T00:00:00	10:47:00	SEM VÍTIMA	FINALIZADA	CASA AMARELA	RUA ITACOATIARA	""	""	SUBIDA DO MORRO DA CONCEIÇÃO	RUA ITACOATIARA	0	SUBIDA DO MORRO DA CONCEIÇÃO	CASA AMARELA	CHOQUE	CAMINLHAO DERRUBOU UM POSTE							1			0	
7835	2016-09-22T00:00:00	11:21:00	SEM VÍTIMA	FINALIZADA	ILHA DO RETIRO	RUA DR JOAO MARQUES	""	""	RUA AO LADO DO SPORT CLUBE DO RECIFE	RUA DR JOAO MARQUES	0	RUA AO LADO DO SPORT CLUBE DO RECIFE	ILHA DO RETIRO	COLISÃO	DOIS AUTOS	2									0	
7836	2016-09-22T00:00:00	11:35:00	SEM VÍTIMA	CANCELADA	CAMPINA DO BARRETO	RUA IGUATU	""	""	EM FRENTE A POLICLINICA AMAURI COUTINHO	RUA IGUATU	0	EM FRENTE A POLICLINICA AMAURI COUTINHO	CAMPINA DO BARRETO	COLISÃO	COLISÃO SEM VITIMAS	1	1								0	
7837	2016-09-22T00:00:00	11:38:00	COM VÍTIMA	FINALIZADA	BEBERIBE	AV BEBERIBE	""	""	PX AO BANCO DO BRASIL	AV BEBERIBE	0	PX AO BANCO DO BRASIL	BEBERIBE	COLISÃO	COLISAO ENTRE AUTO E MOTO	1	1								1	
7838	2016-09-22T00:00:00	11:51:00	SEM VÍTIMA	FINALIZADA	TORRE	RUA REAL DA TORRE	374	""	E/F A IGREJA PRESBITERIANA, SENTIDO AFOGADOS.(SEMÁFORO 179)	RUA REAL DA TORRE	374	E/F A IGREJA PRESBITERIANA, SENTIDO AFOGADOS.(SEMÁFORO 179)	TORRE	COLISÃO	SEM VÍTIMAS.	2									0	
7839	2016-09-22T00:00:00	11:58:00	SEM VÍTIMA	FINALIZADA	ILHA DO RETIRO	RUA SPORT CLUBE DO RECIFE	""	""	PX AO SPORT CLUBE RECIFE	RUA SPORT CLUBE DO RECIFE	0	PX AO SPORT CLUBE RECIFE	ILHA DO RETIRO	COLISÃO	COLISAO ENTRE AUTO E ONIBUS	1					1				0	
7840	2016-09-22T00:00:00	12:20:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AV VINTE DE JANEIRO	""	""	EM FRENTE AO HOTEL FORUM	AV VINTE DE JANEIRO	0	EM FRENTE AO HOTEL FORUM	BOA VIAGEM	COLISÃO	DOIS AUTOS	2									0	
7841	2016-09-22T00:00:00	12:31:00	SEM VÍTIMA	FINALIZADA	BAIRRO DO RECIFE	RUA ALFANDEGA	""	""	POR TRAS DO PAÇO DA ALFANDEGA E DA LIVRARIA CULTURA	RUA ALFANDEGA	0	POR TRAS DO PAÇO DA ALFANDEGA E DA LIVRARIA CULTURA	BAIRRO DO RECIFE	COLISÃO	COLISAO DE CARRO DA MARINHA E CAMINHAO S/V	1						1			0	
7842	2016-09-22T00:00:00	12:48:00	SEM VÍTIMA	CANCELADA	TAMARINEIRA	RUA JUNDIA	""	""	RUA AO LADO DO ESTACIONAMENTO DA FERREIRA COSTA	RUA JUNDIA	0	RUA AO LADO DO ESTACIONAMENTO DA FERREIRA COSTA	TAMARINEIRA	COLISÃO	SEM VITIMAS	2									0	
7843	2016-09-22T00:00:00	13:13:00	COM VÍTIMA	FINALIZADA	SANTO AMARO	RUA TREZE DE MAIO	""	""	EM FENTE AO CEMITERIO DE SANTO AMARO,SEMAFORO 428	RUA TREZE DE MAIO	0	EM FENTE AO CEMITERIO DE SANTO AMARO,SEMAFORO 428	SANTO AMARO	COLISÃO	COLISÃO COM VITIMA	3									1	
7844	2016-09-22T00:00:00	13:18:00	SEM VÍTIMA	CANCELADA	PRADO	AV ENGENHEIRO ABDIAS DE CARVALHO	""	""	EM FRENTE A FACULDADE ESTACIO,SENT/SUB/CID	AV ENGENHEIRO ABDIAS DE CARVALHO	0	EM FRENTE A FACULDADE ESTACIO,SENT/SUB/CID	PRADO	COLISÃO	SEM VITIMAS	2									0	
7845	2016-09-22T00:00:00	13:45:00	SEM VÍTIMA	CANCELADA	BOA VIAGEM	RUA RIBEIRO DE BRITO	""	""	SEMAFORO 298RUA DA ACESSO AO CHOPING CENTER RECIFE	RUA RIBEIRO DE BRITO	0	SEMAFORO 298RUA DA ACESSO AO CHOPING CENTER RECIFE	BOA VIAGEM	COLISÃO	SEM VITIMAS	1					1				0	
7846	2016-09-22T00:00:00	13:58:00	SEM VÍTIMA	FINALIZADA	PARNAMIRIM	RUA LEONARDO BEZERRA CAVALCANTE	95	""	EM FRENTE AO HOSPITAL MARIA LUCINDA,LEVARAM OS VEICULOS PARA O ESTACIONAMENTO DO HOSPITAL	RUA LEONARDO BEZERRA CAVALCANTE	95	EM FRENTE AO HOSPITAL MARIA LUCINDA,LEVARAM OS VEICULOS PARA O ESTACIONAMENTO DO HOSPITAL	PARNAMIRIM	COLISÃO	SEM VITIMAS	1	1								0	
7847	2016-09-22T00:00:00	15:54:00	COM VÍTIMA	FINALIZADA	MANGABEIRA	AV NORTE	""	AV PROFESSOR JOSE DOS ANJOS	COM JOSE DOS ANJOS	AV NORTE	0	COM JOSE DOS ANJOS	MANGABEIRA	COLISÃO	VT 07 NO LOCAL	1	1								1	
7848	2016-09-22T00:00:00	16:58:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA PADRE BERNADINO PESSOA	""	""	CRUZ /COM A RUA FRANCISCO DA CUNHA	RUA PADRE BERNADINO PESSOA	0	CRUZ /COM A RUA FRANCISCO DA CUNHA	BOA VIAGEM	COLISÃO	S/VT	2									0	
7849	2016-09-22T00:00:00	18:33:00	SEM VÍTIMA	CANCELADA	COHAB	RUA DR BENIGNO JORDAO DE VASCONCELOS	366	""	PROX A ESCOLA ESRADUAL LAGOA ENCANTADA	RUA DR BENIGNO JORDAO DE VASCONCELOS	366	PROX A ESCOLA ESRADUAL LAGOA ENCANTADA	COHAB	CHOQUE	VEICULO DESGOVERNADO ENVADIU UM ESTABELECIMENTO	1									0	
7850	2016-09-22T00:00:00	18:56:00	SEM VÍTIMA	CANCELADA	ESPINHEIRO	AV CONS ROSA E SILVA	""	""	EM FRENTE AO BOM PREÇO	AV CONS ROSA E SILVA	0	EM FRENTE AO BOM PREÇO	ESPINHEIRO	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
7851	2016-09-22T00:00:00	21:09:00	SEM VÍTIMA	FINALIZADA	SANTO AMARO	AV CRUZ CABUGA	""	""	EM FRENTE AO TACARUNA, SENTIDO CIDADE	AV CRUZ CABUGA	0	EM FRENTE AO TACARUNA, SENTIDO CIDADE	SANTO AMARO	COLISÃO	COLISAO ENTRE DOIS ONIBUS						2				0	
7852	2016-09-23T00:00:00	02:37:00	SEM VÍTIMA	FINALIZADA	IMBIRIBEIRA	AVENIDA CELSO FURTADO (VIA MANGUE)	""	""	CIDADE SENTIDO BOA VIAGEM NA ALTURA DO BAR DECA, E COLEGIO DE BOA VIAGEM	AVENIDA CELSO FURTADO (VIA MANGUE)	0	CIDADE SENTIDO BOA VIAGEM NA ALTURA DO BAR DECA, E COLEGIO DE BOA VIAGEM	IMBIRIBEIRA	CAPOTAMENTO	CARRO PERDEU O CONTROLE E CAPOTOU	1									0	
7853	2016-09-23T00:00:00	03:52:00	SEM VÍTIMA	FINALIZADA	AFOGADOS	EST DO BONGI	""	""	NO CRUZAMENTO COM A RUA COSME VIANA	EST DO BONGI	0	NO CRUZAMENTO COM A RUA COSME VIANA	AFOGADOS	COLISÃO	COLISAO ENTRE DOI AUTO S/V	2									0	
7854	2016-09-23T00:00:00	07:58:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA ERNESTO DE PAULA SANTOS	75	""	EM FRENTE AO EDIFICIO VIANA DO CASTELO	RUA ERNESTO DE PAULA SANTOS	75	EM FRENTE AO EDIFICIO VIANA DO CASTELO	BOA VIAGEM	COLISÃO	DOIS AUTOS SEM VITIMA	2									0	
7855	2016-09-23T00:00:00	08:19:00	COM VÍTIMA	FINALIZADA	CAMPO GRANDE	RUA ODORICO MENDES	""	""	EQUINA COM VISCONDE DE CAIRU	RUA ODORICO MENDES	0	EQUINA COM VISCONDE DE CAIRU	CAMPO GRANDE	COLISÃO	COLISÃO ENTRE AUTO E MOTO	1	1								1	
7856	2016-09-23T00:00:00	08:33:00	COM VÍTIMA	CANCELADA	JIQUIÁ	RUA SAO MIGUEL	1676	""	E/F AO LABORATÓRIO GILSON CIDRIM, SENTIDO AFOGADOS.	RUA SAO MIGUEL	1676	E/F AO LABORATÓRIO GILSON CIDRIM, SENTIDO AFOGADOS.	JIQUIÁ	COLISÃO	COM UMA VÍTIMA.	1	1								1	
7857	2016-09-23T00:00:00	09:14:00	SEM VÍTIMA	FINALIZADA	ENCRUZILHADA	RUA DR JOSE MARIA	1044	""	EM FRENTE A OFICINA CONSERT CAR	RUA DR JOSE MARIA	1044	EM FRENTE A OFICINA CONSERT CAR	ENCRUZILHADA	COLISÃO	COLISÃO SEM VÍTIMA	2									0	
7858	2016-09-23T00:00:00	09:26:00	SEM VÍTIMA	FINALIZADA	IPSEP	RUA VIRGINIA HERACLIO	70	""	EM FRENTE A ESCOLA OTON BEZERRA DE MELO	RUA VIRGINIA HERACLIO	70	EM FRENTE A ESCOLA OTON BEZERRA DE MELO	IPSEP	COLISÃO	COLISÃO SEM VÍTIMA	2									0	
7859	2016-09-23T00:00:00	11:19:00	SEM VÍTIMA	FINALIZADA	CAXANGÁ	AV CAXANGA	5482	""	EM FRENTE AO CONDOMINIO RESIDENCIAL CAXANGA	AV CAXANGA	5482	EM FRENTE AO CONDOMINIO RESIDENCIAL CAXANGA	CAXANGÁ	COLISÃO	SEM VITIMAS,ENVOLVIDOS NO ESTACIONAMENTO DA IGREJA ASSEMBLEIA DE DEUS	1						1			0	
7860	2016-09-23T00:00:00	12:20:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	AVENIDA CELSO FURTADO (VIA MANGUE)	""	""	PX AO RIO MAR - SENT CIDADE	AVENIDA CELSO FURTADO (VIA MANGUE)	0	PX AO RIO MAR - SENT CIDADE	BOA VIAGEM	CHOQUE	CHOQUE DE AUTO COM POSTE	1									0	
7861	2016-09-23T00:00:00	12:55:00	SEM VÍTIMA	FINALIZADA	ROSARINHO	RUA REGUEIRA COSTA	""	""	GRUPO ESCOLAR REGUEIRA COSTA	RUA REGUEIRA COSTA	0	GRUPO ESCOLAR REGUEIRA COSTA	ROSARINHO	COLISÃO	ENTRE UM AUTO E UMA MOTO	1	1								0	
7862	2016-09-23T00:00:00	13:40:00	SEM VÍTIMA	CANCELADA	GRAÇAS	RUA AMELIA	XX	""	EM CIMA DA PONTE DA TORRE, SENT. ESPINHEIRO	RUA AMELIA	XX	EM CIMA DA PONTE DA TORRE, SENT. ESPINHEIRO	GRAÇAS	ENGAVETAMENTO	TRES AUTO	3									0	
7863	2016-09-23T00:00:00	13:58:00	SEM VÍTIMA	FINALIZADA	BOA VISTA	RUA DO RIACHUELO	36	""	PX AO CORREIOS - SENT RUA DA AURORA	RUA DO RIACHUELO	36	PX AO CORREIOS - SENT RUA DA AURORA	BOA VISTA	COLISÃO	COLISAO ENTRE AUTOS	2									0	
7864	2016-09-23T00:00:00	14:26:00	SEM VÍTIMA	FINALIZADA	BOA VIAGEM	RUA MANOEL DE BRITO	""	""	E/F DO TREILER DA PM QUE DA ACESSO AO RIO MAR	RUA MANOEL DE BRITO	0	E/F DO TREILER DA PM QUE DA ACESSO AO RIO MAR	BOA VIAGEM	COLISÃO	COLISAO DOIS AUTOS S/V	2									0	
7865	2016-09-23T00:00:00	14:35:00	SEM VÍTIMA	CANCELADA	TEJIPIÓ	RUA APRIGIO GUIMARAES	""	""	NA ENTRADA DO HOSPITAL OTAVIO DE FREITAS	RUA APRIGIO GUIMARAES	0	NA ENTRADA DO HOSPITAL OTAVIO DE FREITAS	TEJIPIÓ	COLISÃO	""	2									0	
7866	2016-09-23T00:00:00	15:47:00	SEM VÍTIMA	FINALIZADA	JARDIM SÃO PAULO	RUA FREI ATANAZIO	78	""	E/F DA ACADEMIA TREINO E CIA	RUA FREI ATANAZIO	78	E/F DA ACADEMIA TREINO E CIA	JARDIM SÃO PAULO	COLISÃO	COLISAO DE DOIS AUTOS S/V	2									0	
7867	2016-09-23T00:00:00	15:54:00	SEM VÍTIMA	FINALIZADA	DERBY	AV GOVERNADOR AGAMENON MAGALHAES	""	""	E/F AO MEMORIAL SAO JOSE - VIA LOCAL	AV GOVERNADOR AGAMENON MAGALHAES	0	E/F AO MEMORIAL SAO JOSE - VIA LOCAL	DERBY	COLISÃO	COLISAO ENTRE AUTOS	2									0	
7868	2016-09-23T00:00:00	17:05:00	COM VÍTIMA	CANCELADA	CASA AMARELA	RUA CONS PERETTI	""	""	PX A CAIXA ECONIMICA DE CASA AMARELA	RUA CONS PERETTI	0	PX A CAIXA ECONIMICA DE CASA AMARELA	CASA AMARELA	COLISÃO	COLISAO ENTRE AUTO E MOTO	1	1								1	
7869	2016-09-23T00:00:00	17:25:00	SEM VÍTIMA	FINALIZADA	ESPINHEIRO	AV GOVERNADOR AGAMENON MAGALHAES	""	""	E/F AO BANCO DO NORDESTE - SENT BOA VIAGEM	AV GOVERNADOR AGAMENON MAGALHAES	0	E/F AO BANCO DO NORDESTE - SENT BOA VIAGEM	ESPINHEIRO	COLISÃO	COLISAO ENTRE AUTOS	1	1								0	
7870	2016-09-23T00:00:00	18:10:00	SEM VÍTIMA	CANCELADA	AREIAS	RUA APURA	167	""	POR TRAS DO MINI SHOPPING DE AREIS	RUA APURA	167	POR TRAS DO MINI SHOPPING DE AREIS	AREIAS	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
7871	2016-09-23T00:00:00	18:18:00	SEM VÍTIMA	FINALIZADA	SANTO AMARO	RUA DOM MANOEL PEREIRA	""	""	EM FRENTE AO POSTO PETRO VIA, APOS O SENAC	RUA DOM MANOEL PEREIRA	0	EM FRENTE AO POSTO PETRO VIA, APOS O SENAC	SANTO AMARO	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
7872	2016-09-23T00:00:00	19:19:00	SEM VÍTIMA	FINALIZADA	MADALENA	RUA NOBRE DE LACERDA	""	""	PARALELA COM MONSENHOR JULIO DE MORAES	RUA NOBRE DE LACERDA	0	PARALELA COM MONSENHOR JULIO DE MORAES	MADALENA	COLISÃO	COLISAO ENTRE DOIS AUTOS S/V	2									0	
7873	2016-09-23T00:00:00	20:58:00	COM VÍTIMA	FINALIZADA	TAMARINEIRA	RUA CICERO DIAS DA CRUZ	""	""	EM FRENTE AO DNOCS	RUA CICERO DIAS DA CRUZ	0	EM FRENTE AO DNOCS	TAMARINEIRA	COLISÃO	COLISAO ENTRE AUTO E MOTO	1	1								2	
